[LOG]
792=18/03/2010 11:37:28 AM:  END: GetNumOnline
793=18/03/2010 11:37:28 AM:  START: EventFinishedCountingOnlineAccounts
794=18/03/2010 11:37:28 AM:  END: EventFinishedCountingOnlineAccounts
795=18/03/2010 11:37:28 AM:  Checking port: 8085
796=18/03/2010 11:37:28 AM:  ReportPort: 8085 - True
797=18/03/2010 11:37:28 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
798=18/03/2010 11:37:29 AM:  CheckSchedules
799=18/03/2010 11:37:29 AM:  Processor: 7
800=18/03/2010 11:37:30 AM:  CheckSchedules
801=18/03/2010 11:37:30 AM:  Processor: 3
802=18/03/2010 11:37:30 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
803=18/03/2010 11:37:31 AM:  CheckSchedules
804=18/03/2010 11:37:31 AM:  Processor: 1
805=18/03/2010 11:37:31 AM:  START: GetNumAccounts
806=18/03/2010 11:37:31 AM:  END: GetNumAccounts
807=18/03/2010 11:37:31 AM:  START: EventFinishedCountingAccounts: 10:10
808=18/03/2010 11:37:31 AM:  END: EventFinishedCountingAccounts: 10:10
809=18/03/2010 11:37:31 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
810=18/03/2010 11:37:32 AM:  CheckSchedules
811=18/03/2010 11:37:32 AM:  Processor: 7
812=18/03/2010 11:37:33 AM:  CheckSchedules
813=18/03/2010 11:37:33 AM:  Processor: 5
814=18/03/2010 11:37:33 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
815=18/03/2010 11:37:33 AM:  END: GetNumOnline
816=18/03/2010 11:37:33 AM:  START: EventFinishedCountingOnlineAccounts
817=18/03/2010 11:37:33 AM:  END: EventFinishedCountingOnlineAccounts
818=18/03/2010 11:37:34 AM:  CheckSchedules
819=18/03/2010 11:37:34 AM:  Processor: 3
820=18/03/2010 11:37:34 AM:  Checking port: 3724
821=18/03/2010 11:37:34 AM:  ReportPort: 3724 - True
822=18/03/2010 11:37:34 AM:  Checking port: 8085
823=18/03/2010 11:37:34 AM:  ReportPort: 8085 - True
824=18/03/2010 11:37:34 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
825=18/03/2010 11:37:35 AM:  CheckSchedules
826=18/03/2010 11:37:35 AM:  Processor: 3
827=18/03/2010 11:37:36 AM:  CheckSchedules
828=18/03/2010 11:37:36 AM:  Processor: 2
829=18/03/2010 11:37:36 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
830=18/03/2010 11:37:37 AM:  CheckSchedules
831=18/03/2010 11:37:37 AM:  Processor: 12
832=18/03/2010 11:37:37 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
833=18/03/2010 11:37:38 AM:  CheckSchedules
834=18/03/2010 11:37:38 AM:  Processor: 2
835=18/03/2010 11:37:38 AM:  END: GetNumOnline
836=18/03/2010 11:37:38 AM:  START: EventFinishedCountingOnlineAccounts
837=18/03/2010 11:37:38 AM:  END: EventFinishedCountingOnlineAccounts
838=18/03/2010 11:37:39 AM:  CheckSchedules
839=18/03/2010 11:37:39 AM:  Processor: 12
840=18/03/2010 11:37:39 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
841=18/03/2010 11:37:40 AM:  CheckSchedules
842=18/03/2010 11:37:40 AM:  Processor: 12
843=18/03/2010 11:37:40 AM:  Checking port: 3724
844=18/03/2010 11:37:40 AM:  ReportPort: 3724 - True
845=18/03/2010 11:37:40 AM:  START: GetNumAccounts
846=18/03/2010 11:37:40 AM:  END: GetNumAccounts
847=18/03/2010 11:37:40 AM:  START: EventFinishedCountingAccounts: 10:10
848=18/03/2010 11:37:40 AM:  END: EventFinishedCountingAccounts: 10:10
849=18/03/2010 11:37:40 AM:  Checking port: 8085
850=18/03/2010 11:37:40 AM:  ReportPort: 8085 - True
851=18/03/2010 11:37:40 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
852=18/03/2010 11:37:41 AM:  CheckSchedules
853=18/03/2010 11:37:41 AM:  Processor: 12
854=18/03/2010 11:37:42 AM:  CheckSchedules
855=18/03/2010 11:37:42 AM:  Processor: 12
856=18/03/2010 11:37:42 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
857=18/03/2010 11:37:43 AM:  CheckSchedules
858=18/03/2010 11:37:43 AM:  Processor: 2
859=18/03/2010 11:37:43 AM:  END: GetNumOnline
860=18/03/2010 11:37:43 AM:  START: EventFinishedCountingOnlineAccounts
861=18/03/2010 11:37:43 AM:  END: EventFinishedCountingOnlineAccounts
862=18/03/2010 11:37:43 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
863=18/03/2010 11:37:44 AM:  CheckSchedules
864=18/03/2010 11:37:44 AM:  Processor: 2
865=18/03/2010 11:37:45 AM:  CheckSchedules
866=18/03/2010 11:37:45 AM:  Processor: 4
867=18/03/2010 11:37:45 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
868=18/03/2010 11:37:46 AM:  CheckSchedules
869=18/03/2010 11:37:46 AM:  Processor: 3
870=18/03/2010 11:37:46 AM:  Checking port: 3724
871=18/03/2010 11:37:46 AM:  ReportPort: 3724 - True
872=18/03/2010 11:37:46 AM:  Checking port: 8085
873=18/03/2010 11:37:46 AM:  ReportPort: 8085 - True
874=18/03/2010 11:37:46 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
875=18/03/2010 11:37:47 AM:  CheckSchedules
876=18/03/2010 11:37:47 AM:  Processor: 3
877=18/03/2010 11:37:48 AM:  CheckSchedules
878=18/03/2010 11:37:48 AM:  Processor: 2
879=18/03/2010 11:37:48 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
880=18/03/2010 11:37:48 AM:  END: GetNumOnline
881=18/03/2010 11:37:48 AM:  START: EventFinishedCountingOnlineAccounts
882=18/03/2010 11:37:48 AM:  END: EventFinishedCountingOnlineAccounts
883=18/03/2010 11:37:49 AM:  CheckSchedules
884=18/03/2010 11:37:49 AM:  Processor: 6
885=18/03/2010 11:37:49 AM:  START: GetNumAccounts
886=18/03/2010 11:37:49 AM:  END: GetNumAccounts
887=18/03/2010 11:37:49 AM:  START: EventFinishedCountingAccounts: 10:10
888=18/03/2010 11:37:49 AM:  END: EventFinishedCountingAccounts: 10:10
889=18/03/2010 11:37:50 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
890=18/03/2010 11:37:50 AM:  CheckSchedules
891=18/03/2010 11:37:50 AM:  Processor: 4
892=18/03/2010 11:37:51 AM:  CheckSchedules
893=18/03/2010 11:37:51 AM:  Processor: 1
894=18/03/2010 11:37:51 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
895=18/03/2010 11:37:52 AM:  CheckSchedules
896=18/03/2010 11:37:52 AM:  Processor: 8
897=18/03/2010 11:37:52 AM:  Checking port: 3724
898=18/03/2010 11:37:52 AM:  ReportPort: 3724 - True
899=18/03/2010 11:37:52 AM:  Checking port: 8085
900=18/03/2010 11:37:52 AM:  ReportPort: 8085 - True
901=18/03/2010 11:37:53 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
902=18/03/2010 11:37:53 AM:  CheckSchedules
903=18/03/2010 11:37:53 AM:  Processor: 4
904=18/03/2010 11:37:53 AM:  END: GetNumOnline
905=18/03/2010 11:37:53 AM:  START: EventFinishedCountingOnlineAccounts
906=18/03/2010 11:37:53 AM:  END: EventFinishedCountingOnlineAccounts
907=18/03/2010 11:37:54 AM:  CheckSchedules
908=18/03/2010 11:37:54 AM:  Processor: 3
909=18/03/2010 11:37:54 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
910=18/03/2010 11:37:55 AM:  CheckSchedules
911=18/03/2010 11:37:55 AM:  Processor: 4
912=18/03/2010 11:37:56 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
913=18/03/2010 11:37:56 AM:  CheckSchedules
914=18/03/2010 11:37:56 AM:  Processor: 3
915=18/03/2010 11:37:57 AM:  CheckSchedules
916=18/03/2010 11:37:57 AM:  Processor: 2
917=18/03/2010 11:37:57 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
918=18/03/2010 11:37:58 AM:  CheckSchedules
919=18/03/2010 11:37:58 AM:  Processor: 5
920=18/03/2010 11:37:58 AM:  Checking port: 3724
921=18/03/2010 11:37:58 AM:  ReportPort: 3724 - True
922=18/03/2010 11:37:58 AM:  END: GetNumOnline
923=18/03/2010 11:37:58 AM:  START: EventFinishedCountingOnlineAccounts
924=18/03/2010 11:37:58 AM:  END: EventFinishedCountingOnlineAccounts
925=18/03/2010 11:37:58 AM:  START: GetNumAccounts
926=18/03/2010 11:37:58 AM:  END: GetNumAccounts
927=18/03/2010 11:37:58 AM:  START: EventFinishedCountingAccounts: 10:10
928=18/03/2010 11:37:58 AM:  END: EventFinishedCountingAccounts: 10:10
929=18/03/2010 11:37:58 AM:  Checking port: 8085
930=18/03/2010 11:37:58 AM:  ReportPort: 8085 - True
931=18/03/2010 11:37:59 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
932=18/03/2010 11:37:59 AM:  CheckSchedules
933=18/03/2010 11:37:59 AM:  Processor: 5
934=18/03/2010 11:38:00 AM:  CheckSchedules
935=18/03/2010 11:38:00 AM:  Processor: 3
936=18/03/2010 11:38:00 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
937=18/03/2010 11:38:01 AM:  CheckSchedules
938=18/03/2010 11:38:01 AM:  Processor: 4
939=18/03/2010 11:38:02 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
940=18/03/2010 11:38:02 AM:  CheckSchedules
941=18/03/2010 11:38:02 AM:  Processor: 1
942=18/03/2010 11:38:03 AM:  CheckSchedules
943=18/03/2010 11:38:03 AM:  Processor: 4
944=18/03/2010 11:38:03 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
945=18/03/2010 11:38:03 AM:  END: GetNumOnline
946=18/03/2010 11:38:03 AM:  START: EventFinishedCountingOnlineAccounts
947=18/03/2010 11:38:03 AM:  END: EventFinishedCountingOnlineAccounts
948=18/03/2010 11:38:04 AM:  CheckSchedules
949=18/03/2010 11:38:04 AM:  Processor: 4
950=18/03/2010 11:38:04 AM:  Checking port: 3724
951=18/03/2010 11:38:04 AM:  ReportPort: 3724 - True
952=18/03/2010 11:38:04 AM:  Checking port: 8085
953=18/03/2010 11:38:04 AM:  ReportPort: 8085 - True
954=18/03/2010 11:38:05 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
955=18/03/2010 11:38:05 AM:  CheckSchedules
956=18/03/2010 11:38:05 AM:  Processor: 5
957=18/03/2010 11:38:06 AM:  CheckSchedules
958=18/03/2010 11:38:06 AM:  Processor: 5
959=18/03/2010 11:38:06 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
960=18/03/2010 11:38:07 AM:  CheckSchedules
961=18/03/2010 11:38:07 AM:  Processor: 6
962=18/03/2010 11:38:07 AM:  START: GetNumAccounts
963=18/03/2010 11:38:07 AM:  END: GetNumAccounts
964=18/03/2010 11:38:07 AM:  START: EventFinishedCountingAccounts: 10:10
965=18/03/2010 11:38:07 AM:  END: EventFinishedCountingAccounts: 10:10
966=18/03/2010 11:38:08 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
967=18/03/2010 11:38:08 AM:  CheckSchedules
968=18/03/2010 11:38:08 AM:  Processor: 2
969=18/03/2010 11:38:08 AM:  END: GetNumOnline
970=18/03/2010 11:38:08 AM:  START: EventFinishedCountingOnlineAccounts
971=18/03/2010 11:38:08 AM:  END: EventFinishedCountingOnlineAccounts
972=18/03/2010 11:38:09 AM:  CheckSchedules
973=18/03/2010 11:38:09 AM:  Processor: 4
974=18/03/2010 11:38:09 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
975=18/03/2010 11:38:10 AM:  CheckSchedules
976=18/03/2010 11:38:10 AM:  Processor: 5
977=18/03/2010 11:38:10 AM:  Checking port: 3724
978=18/03/2010 11:38:10 AM:  ReportPort: 3724 - True
979=18/03/2010 11:38:10 AM:  Checking port: 8085
980=18/03/2010 11:38:10 AM:  ReportPort: 8085 - True
981=18/03/2010 11:38:11 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
982=18/03/2010 11:38:11 AM:  CheckSchedules
983=18/03/2010 11:38:11 AM:  Processor: 3
984=18/03/2010 11:38:12 AM:  CheckSchedules
985=18/03/2010 11:38:12 AM:  Processor: 2
986=18/03/2010 11:38:12 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
987=18/03/2010 11:38:13 AM:  CheckSchedules
988=18/03/2010 11:38:13 AM:  Processor: 3
989=18/03/2010 11:38:13 AM:  END: GetNumOnline
990=18/03/2010 11:38:13 AM:  START: EventFinishedCountingOnlineAccounts
991=18/03/2010 11:38:13 AM:  END: EventFinishedCountingOnlineAccounts
992=18/03/2010 11:38:14 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
993=18/03/2010 11:38:14 AM:  CheckSchedules
994=18/03/2010 11:38:14 AM:  Processor: 2
995=18/03/2010 11:38:15 AM:  CheckSchedules
996=18/03/2010 11:38:15 AM:  Processor: 4
997=18/03/2010 11:38:15 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
998=18/03/2010 11:38:16 AM:  CheckSchedules
999=18/03/2010 11:38:16 AM:  Processor: 5
1000=18/03/2010 11:38:16 AM:  Checking port: 3724
1001=18/03/2010 11:38:16 AM:  ReportPort: 3724 - True
1002=18/03/2010 11:38:16 AM:  Checking port: 8085
1004=18/03/2010 11:38:16 AM:  ReportPort: 8085 - True
1005=18/03/2010 11:38:16 AM:  END: GetNumAccounts
1006=18/03/2010 11:38:16 AM:  START: EventFinishedCountingAccounts: 10:10
1007=18/03/2010 11:38:16 AM:  END: EventFinishedCountingAccounts: 10:10
1008=18/03/2010 11:38:17 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1009=18/03/2010 11:38:17 AM:  CheckSchedules
1010=18/03/2010 11:38:17 AM:  Processor: 4
1011=18/03/2010 11:38:17 AM:  START: GetNumCharacters
1012=18/03/2010 11:38:17 AM:  END: GetNumCharacters
1013=18/03/2010 11:38:17 AM:  START: EventFinishedCountingCharacters: 33:33
1014=18/03/2010 11:38:17 AM:  END: EventFinishedCountingCharacters: 33:33
1015=18/03/2010 11:38:18 AM:  CheckSchedules
1016=18/03/2010 11:38:18 AM:  Processor: 5
1017=18/03/2010 11:38:18 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1018=18/03/2010 11:38:18 AM:  END: GetNumOnline
1019=18/03/2010 11:38:18 AM:  START: EventFinishedCountingOnlineAccounts
1020=18/03/2010 11:38:18 AM:  END: EventFinishedCountingOnlineAccounts
1021=18/03/2010 11:38:19 AM:  CheckSchedules
1022=18/03/2010 11:38:19 AM:  Processor: 3
1023=18/03/2010 11:38:20 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1024=18/03/2010 11:38:20 AM:  CheckSchedules
1025=18/03/2010 11:38:20 AM:  Processor: 2
1026=18/03/2010 11:38:21 AM:  CheckSchedules
1027=18/03/2010 11:38:21 AM:  Processor: 2
1028=18/03/2010 11:38:21 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1029=18/03/2010 11:38:22 AM:  CheckSchedules
1030=18/03/2010 11:38:22 AM:  Processor: 2
1031=18/03/2010 11:38:22 AM:  Checking port: 3724
1032=18/03/2010 11:38:22 AM:  ReportPort: 3724 - True
1033=18/03/2010 11:38:22 AM:  Checking port: 8085
1034=18/03/2010 11:38:22 AM:  ReportPort: 8085 - True
1035=18/03/2010 11:38:23 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1036=18/03/2010 11:38:23 AM:  CheckSchedules
1037=18/03/2010 11:38:23 AM:  Processor: 6
1038=18/03/2010 11:38:23 AM:  END: GetNumOnline
1039=18/03/2010 11:38:23 AM:  START: EventFinishedCountingOnlineAccounts
1040=18/03/2010 11:38:23 AM:  END: EventFinishedCountingOnlineAccounts
1041=18/03/2010 11:38:24 AM:  CheckSchedules
1042=18/03/2010 11:38:24 AM:  Processor: 5
1043=18/03/2010 11:38:24 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1044=18/03/2010 11:38:25 AM:  CheckSchedules
1045=18/03/2010 11:38:25 AM:  Processor: 4
1046=18/03/2010 11:38:25 AM:  START: GetNumAccounts
1047=18/03/2010 11:38:25 AM:  END: GetNumAccounts
1048=18/03/2010 11:38:25 AM:  START: EventFinishedCountingAccounts: 10:10
1049=18/03/2010 11:38:25 AM:  END: EventFinishedCountingAccounts: 10:10
1050=18/03/2010 11:38:26 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1051=18/03/2010 11:38:26 AM:  CheckSchedules
1052=18/03/2010 11:38:26 AM:  Processor: 5
1053=18/03/2010 11:38:27 AM:  CheckSchedules
1054=18/03/2010 11:38:27 AM:  Processor: 2
1055=18/03/2010 11:38:27 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1056=18/03/2010 11:38:28 AM:  CheckSchedules
1057=18/03/2010 11:38:28 AM:  Processor: 2
1058=18/03/2010 11:38:28 AM:  Checking port: 3724
1059=18/03/2010 11:38:28 AM:  ReportPort: 3724 - True
1060=18/03/2010 11:38:28 AM:  END: GetNumOnline
1061=18/03/2010 11:38:28 AM:  START: EventFinishedCountingOnlineAccounts
1062=18/03/2010 11:38:28 AM:  END: EventFinishedCountingOnlineAccounts
1063=18/03/2010 11:38:28 AM:  Checking port: 8085
1064=18/03/2010 11:38:28 AM:  ReportPort: 8085 - True
1065=18/03/2010 11:38:29 AM:  CheckSchedules
1066=18/03/2010 11:38:29 AM:  Processor: 2
1067=18/03/2010 11:38:29 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1068=18/03/2010 11:38:30 AM:  CheckSchedules
1069=18/03/2010 11:38:30 AM:  Processor: 2
1070=18/03/2010 11:38:30 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1071=18/03/2010 11:38:31 AM:  CheckSchedules
1072=18/03/2010 11:38:31 AM:  Processor: 4
1073=18/03/2010 11:38:32 AM:  CheckSchedules
1074=18/03/2010 11:38:32 AM:  Processor: 4
1075=18/03/2010 11:38:32 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1076=18/03/2010 11:38:33 AM:  CheckSchedules
1077=18/03/2010 11:38:33 AM:  Processor: 4
1078=18/03/2010 11:38:33 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1079=18/03/2010 11:38:33 AM:  END: GetNumOnline
1080=18/03/2010 11:38:33 AM:  START: EventFinishedCountingOnlineAccounts
1081=18/03/2010 11:38:33 AM:  END: EventFinishedCountingOnlineAccounts
1082=18/03/2010 11:38:34 AM:  CheckSchedules
1083=18/03/2010 11:38:34 AM:  Processor: 2
1084=18/03/2010 11:38:34 AM:  Checking port: 3724
1085=18/03/2010 11:38:34 AM:  ReportPort: 3724 - True
1086=18/03/2010 11:38:34 AM:  Checking port: 8085
1087=18/03/2010 11:38:34 AM:  ReportPort: 8085 - True
1088=18/03/2010 11:38:34 AM:  START: GetNumAccounts
1089=18/03/2010 11:38:34 AM:  END: GetNumAccounts
1090=18/03/2010 11:38:34 AM:  START: EventFinishedCountingAccounts: 10:10
1091=18/03/2010 11:38:34 AM:  END: EventFinishedCountingAccounts: 10:10
1092=18/03/2010 11:38:35 AM:  CheckSchedules
1093=18/03/2010 11:38:35 AM:  Processor: 2
1094=18/03/2010 11:38:35 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1095=18/03/2010 11:38:36 AM:  CheckSchedules
1096=18/03/2010 11:38:36 AM:  Processor: 3
1097=18/03/2010 11:38:36 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1098=18/03/2010 11:38:37 AM:  CheckSchedules
1099=18/03/2010 11:38:37 AM:  Processor: 5
1100=18/03/2010 11:38:38 AM:  CheckSchedules
1101=18/03/2010 11:38:38 AM:  Processor: 2
1102=18/03/2010 11:38:38 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1103=18/03/2010 11:38:38 AM:  END: GetNumOnline
1104=18/03/2010 11:38:38 AM:  START: EventFinishedCountingOnlineAccounts
1105=18/03/2010 11:38:38 AM:  END: EventFinishedCountingOnlineAccounts
1106=18/03/2010 11:38:39 AM:  CheckSchedules
1107=18/03/2010 11:38:39 AM:  Processor: 5
1108=18/03/2010 11:38:39 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1109=18/03/2010 11:38:40 AM:  CheckSchedules
1110=18/03/2010 11:38:40 AM:  Processor: 2
1111=18/03/2010 11:38:40 AM:  Checking port: 3724
1112=18/03/2010 11:38:40 AM:  ReportPort: 3724 - True
1113=18/03/2010 11:38:40 AM:  Checking port: 8085
1114=18/03/2010 11:38:40 AM:  ReportPort: 8085 - True
1115=18/03/2010 11:38:41 AM:  CheckSchedules
1116=18/03/2010 11:38:41 AM:  Processor: 5
1117=18/03/2010 11:38:41 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1118=18/03/2010 11:38:42 AM:  CheckSchedules
1119=18/03/2010 11:38:42 AM:  Processor: 4
1120=18/03/2010 11:38:42 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1121=18/03/2010 11:38:43 AM:  CheckSchedules
1122=18/03/2010 11:38:43 AM:  Processor: 4
1123=18/03/2010 11:38:43 AM:  END: GetNumOnline
1124=18/03/2010 11:38:43 AM:  START: EventFinishedCountingOnlineAccounts
1125=18/03/2010 11:38:43 AM:  END: EventFinishedCountingOnlineAccounts
1126=18/03/2010 11:38:43 AM:  START: GetNumAccounts
1127=18/03/2010 11:38:43 AM:  END: GetNumAccounts
1128=18/03/2010 11:38:43 AM:  START: EventFinishedCountingAccounts: 10:10
1129=18/03/2010 11:38:43 AM:  END: EventFinishedCountingAccounts: 10:10
1130=18/03/2010 11:38:44 AM:  CheckSchedules
1131=18/03/2010 11:38:44 AM:  Processor: 14
1132=18/03/2010 11:38:44 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1133=18/03/2010 11:38:45 AM:  CheckSchedules
1134=18/03/2010 11:38:45 AM:  Processor: 12
1135=18/03/2010 11:38:45 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1136=18/03/2010 11:38:46 AM:  CheckSchedules
1137=18/03/2010 11:38:46 AM:  Processor: 11
1138=18/03/2010 11:38:46 AM:  Checking port: 3724
1139=18/03/2010 11:38:46 AM:  ReportPort: 3724 - True
1140=18/03/2010 11:38:46 AM:  Checking port: 8085
1141=18/03/2010 11:38:46 AM:  ReportPort: 8085 - True
1142=18/03/2010 11:38:47 AM:  CheckSchedules
1143=18/03/2010 11:38:47 AM:  Processor: 16
1144=18/03/2010 11:38:47 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1145=18/03/2010 11:38:48 AM:  CheckSchedules
1146=18/03/2010 11:38:48 AM:  Processor: 13
1147=18/03/2010 11:38:48 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1148=18/03/2010 11:38:48 AM:  END: GetNumOnline
1149=18/03/2010 11:38:48 AM:  START: EventFinishedCountingOnlineAccounts
1150=18/03/2010 11:38:48 AM:  END: EventFinishedCountingOnlineAccounts
1151=18/03/2010 11:38:49 AM:  CheckSchedules
1152=18/03/2010 11:38:49 AM:  Processor: 5
1153=18/03/2010 11:38:50 AM:  CheckSchedules
1154=18/03/2010 11:38:50 AM:  Processor: 3
1155=18/03/2010 11:38:50 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1156=18/03/2010 11:38:51 AM:  CheckSchedules
1157=18/03/2010 11:38:51 AM:  Processor: 6
1158=18/03/2010 11:38:51 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1159=18/03/2010 11:38:52 AM:  CheckSchedules
1160=18/03/2010 11:38:52 AM:  Processor: 4
1161=18/03/2010 11:38:52 AM:  Checking port: 3724
1162=18/03/2010 11:38:52 AM:  ReportPort: 3724 - True
1163=18/03/2010 11:38:52 AM:  Checking port: 8085
1164=18/03/2010 11:38:52 AM:  ReportPort: 8085 - True
1165=18/03/2010 11:38:52 AM:  START: GetNumAccounts
1166=18/03/2010 11:38:53 AM:  END: GetNumAccounts
1167=18/03/2010 11:38:53 AM:  START: EventFinishedCountingAccounts: 10:10
1168=18/03/2010 11:38:53 AM:  END: EventFinishedCountingAccounts: 10:10
1169=18/03/2010 11:38:53 AM:  CheckSchedules
1170=18/03/2010 11:38:53 AM:  Processor: 3
1171=18/03/2010 11:38:53 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1172=18/03/2010 11:38:53 AM:  END: GetNumOnline
1173=18/03/2010 11:38:53 AM:  START: EventFinishedCountingOnlineAccounts
1174=18/03/2010 11:38:53 AM:  END: EventFinishedCountingOnlineAccounts
1175=18/03/2010 11:38:54 AM:  CheckSchedules
1176=18/03/2010 11:38:54 AM:  Processor: 5
1177=18/03/2010 11:38:54 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1178=18/03/2010 11:38:55 AM:  CheckSchedules
1179=18/03/2010 11:38:55 AM:  Processor: 2
1180=18/03/2010 11:38:56 AM:  CheckSchedules
1181=18/03/2010 11:38:56 AM:  Processor: 2
1182=18/03/2010 11:38:56 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
1183=18/03/2010 11:38:57 AM:  CheckSchedules
1184=18/03/2010 11:38:57 AM:  Processor: 8
1185=18/03/2010 11:38:57 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
